client_id,event_type,entity_id,amount,region,device_id
seller_normal_a,order_created,ORD-seller_normal_a-001148,3376,IN-South,dev_029
seller_normal_a,shipment_updated,ORD-seller_normal_a-001149,3413,IN-North,dev_030
seller_normal_a,order_created,ORD-seller_normal_a-001150,3450,IN-South,dev_031
seller_normal_a,shipment_updated,ORD-seller_normal_a-001151,3487,IN-North,dev_032
seller_normal_a,order_created,ORD-seller_normal_a-001152,3524,IN-South,dev_033
seller_normal_a,shipment_updated,ORD-seller_normal_a-001153,3561,IN-North,dev_034
seller_normal_a,order_created,ORD-seller_normal_a-001154,3598,IN-South,dev_035
seller_normal_a,shipment_updated,ORD-seller_normal_a-001155,3635,IN-North,dev_036
seller_normal_a,order_created,ORD-seller_normal_a-001156,3672,IN-South,dev_037
seller_normal_a,shipment_updated,ORD-seller_normal_a-001157,3709,IN-North,dev_038
seller_normal_a,order_created,ORD-seller_normal_a-001158,3746,IN-South,dev_039
seller_normal_a,shipment_updated,ORD-seller_normal_a-001159,3783,IN-North,dev_040
seller_normal_a,order_created,ORD-seller_normal_a-001160,3820,IN-South,dev_001
seller_normal_a,shipment_updated,ORD-seller_normal_a-001161,3857,IN-North,dev_002
seller_normal_a,order_created,ORD-seller_normal_a-001162,3894,IN-South,dev_003
seller_normal_a,shipment_updated,ORD-seller_normal_a-001163,3931,IN-North,dev_004
seller_normal_a,order_created,ORD-seller_normal_a-001164,3968,IN-South,dev_005
seller_normal_a,shipment_updated,ORD-seller_normal_a-001165,4005,IN-North,dev_006
seller_normal_a,order_created,ORD-seller_normal_a-001166,4042,IN-South,dev_007
seller_normal_a,shipment_updated,ORD-seller_normal_a-001167,4079,IN-North,dev_008
seller_normal_a,order_created,ORD-seller_normal_a-001168,4116,IN-South,dev_009
seller_normal_a,shipment_updated,ORD-seller_normal_a-001169,4153,IN-North,dev_010
seller_normal_a,order_created,ORD-seller_normal_a-001170,4190,IN-South,dev_011
seller_normal_a,shipment_updated,ORD-seller_normal_a-001171,4227,IN-North,dev_012
seller_normal_a,order_created,ORD-seller_normal_a-001172,4264,IN-South,dev_013
seller_normal_a,shipment_updated,ORD-seller_normal_a-001173,4301,IN-North,dev_014
seller_normal_a,order_created,ORD-seller_normal_a-001174,4338,IN-South,dev_015
seller_normal_a,shipment_updated,ORD-seller_normal_a-001175,4375,IN-North,dev_016
seller_normal_a,order_created,ORD-seller_normal_a-001176,4412,IN-South,dev_017
seller_normal_a,shipment_updated,ORD-seller_normal_a-001177,4449,IN-North,dev_018
seller_normal_a,order_created,ORD-seller_normal_a-001178,4486,IN-South,dev_019
seller_normal_a,shipment_updated,ORD-seller_normal_a-001179,4523,IN-North,dev_020
seller_normal_a,order_created,ORD-seller_normal_a-001180,4560,IN-South,dev_021
seller_normal_a,shipment_updated,ORD-seller_normal_a-001181,4597,IN-North,dev_022
seller_normal_a,order_created,ORD-seller_normal_a-001182,4634,IN-South,dev_023
seller_normal_a,shipment_updated,ORD-seller_normal_a-001183,4671,IN-North,dev_024
seller_normal_a,order_created,ORD-seller_normal_a-001184,4708,IN-South,dev_025
seller_normal_a,shipment_updated,ORD-seller_normal_a-001185,4745,IN-North,dev_026
seller_normal_a,order_created,ORD-seller_normal_a-001186,4782,IN-South,dev_027
seller_normal_a,shipment_updated,ORD-seller_normal_a-001187,4819,IN-North,dev_028
seller_normal_a,order_created,ORD-seller_normal_a-001188,4856,IN-South,dev_029
seller_normal_a,shipment_updated,ORD-seller_normal_a-001189,4893,IN-North,dev_030
seller_normal_a,order_created,ORD-seller_normal_a-001190,4930,IN-South,dev_031
seller_normal_a,shipment_updated,ORD-seller_normal_a-001191,4967,IN-North,dev_032
seller_normal_a,order_created,ORD-seller_normal_a-001192,104,IN-South,dev_033
seller_normal_a,shipment_updated,ORD-seller_normal_a-001193,141,IN-North,dev_034
seller_normal_a,order_created,ORD-seller_normal_a-001194,178,IN-South,dev_035
seller_normal_a,shipment_updated,ORD-seller_normal_a-001195,215,IN-North,dev_036
seller_normal_a,order_created,ORD-seller_normal_a-001196,252,IN-South,dev_037
seller_normal_a,shipment_updated,ORD-seller_normal_a-001197,289,IN-North,dev_038
seller_normal_a,order_created,ORD-seller_normal_a-001198,326,IN-South,dev_039
seller_normal_a,shipment_updated,ORD-seller_normal_a-001199,363,IN-North,dev_040
seller_normal_a,order_created,ORD-seller_normal_a-001200,400,IN-South,dev_001
seller_normal_a,shipment_updated,ORD-seller_normal_a-001201,437,IN-North,dev_002
seller_normal_a,order_created,ORD-seller_normal_a-001202,474,IN-South,dev_003
seller_normal_a,shipment_updated,ORD-seller_normal_a-001203,511,IN-North,dev_004
seller_normal_a,order_created,ORD-seller_normal_a-001204,548,IN-South,dev_005
seller_normal_a,shipment_updated,ORD-seller_normal_a-001205,585,IN-North,dev_006
seller_normal_a,order_created,ORD-seller_normal_a-001206,622,IN-South,dev_007
seller_normal_a,shipment_updated,ORD-seller_normal_a-001207,659,IN-North,dev_008
seller_normal_a,order_created,ORD-seller_normal_a-001208,696,IN-South,dev_009
seller_normal_a,shipment_updated,ORD-seller_normal_a-001209,733,IN-North,dev_010
seller_normal_a,order_created,ORD-seller_normal_a-001210,770,IN-South,dev_011
seller_normal_a,shipment_updated,ORD-seller_normal_a-001211,807,IN-North,dev_012
seller_normal_a,order_created,ORD-seller_normal_a-001212,844,IN-South,dev_013
seller_normal_a,shipment_updated,ORD-seller_normal_a-001213,881,IN-North,dev_014
seller_normal_a,order_created,ORD-seller_normal_a-001214,918,IN-South,dev_015
seller_normal_a,shipment_updated,ORD-seller_normal_a-001215,955,IN-North,dev_016
seller_normal_a,order_created,ORD-seller_normal_a-001216,992,IN-South,dev_017
seller_normal_a,shipment_updated,ORD-seller_normal_a-001217,1029,IN-North,dev_018
seller_normal_a,order_created,ORD-seller_normal_a-001218,1066,IN-South,dev_019
seller_normal_a,shipment_updated,ORD-seller_normal_a-001219,1103,IN-North,dev_020
seller_normal_a,order_created,ORD-seller_normal_a-001220,1140,IN-South,dev_021
seller_normal_a,shipment_updated,ORD-seller_normal_a-001221,1177,IN-North,dev_022
seller_normal_a,order_created,ORD-seller_normal_a-001222,1214,IN-South,dev_023
seller_normal_a,shipment_updated,ORD-seller_normal_a-001223,1251,IN-North,dev_024
seller_normal_a,order_created,ORD-seller_normal_a-001224,1288,IN-South,dev_025
seller_normal_a,shipment_updated,ORD-seller_normal_a-001225,1325,IN-North,dev_026
seller_normal_a,order_created,ORD-seller_normal_a-001226,1362,IN-South,dev_027
seller_normal_a,shipment_updated,ORD-seller_normal_a-001227,1399,IN-North,dev_028
seller_normal_a,order_created,ORD-seller_normal_a-001228,1436,IN-South,dev_029
seller_normal_a,shipment_updated,ORD-seller_normal_a-001229,1473,IN-North,dev_030
seller_normal_a,order_created,ORD-seller_normal_a-001230,1510,IN-South,dev_031
seller_normal_a,shipment_updated,ORD-seller_normal_a-001231,1547,IN-North,dev_032
seller_normal_a,order_created,ORD-seller_normal_a-001232,1584,IN-South,dev_033
seller_normal_a,shipment_updated,ORD-seller_normal_a-001233,1621,IN-North,dev_034
seller_normal_a,order_created,ORD-seller_normal_a-001234,1658,IN-South,dev_035
seller_normal_a,shipment_updated,ORD-seller_normal_a-001235,1695,IN-North,dev_036
seller_normal_a,order_created,ORD-seller_normal_a-001236,1732,IN-South,dev_037
seller_normal_a,shipment_updated,ORD-seller_normal_a-001237,1769,IN-North,dev_038
seller_normal_a,order_created,ORD-seller_normal_a-001238,1806,IN-South,dev_039
seller_normal_a,shipment_updated,ORD-seller_normal_a-001239,1843,IN-North,dev_040
seller_normal_a,order_created,ORD-seller_normal_a-001240,1880,IN-South,dev_001
seller_normal_a,shipment_updated,ORD-seller_normal_a-001241,1917,IN-North,dev_002
seller_normal_a,order_created,ORD-seller_normal_a-001242,1954,IN-South,dev_003
seller_normal_a,shipment_updated,ORD-seller_normal_a-001243,1991,IN-North,dev_004
seller_normal_a,order_created,ORD-seller_normal_a-001244,2028,IN-South,dev_005
seller_normal_a,shipment_updated,ORD-seller_normal_a-001245,2065,IN-North,dev_006
seller_normal_a,order_created,ORD-seller_normal_a-001246,2102,IN-South,dev_007
seller_normal_a,shipment_updated,ORD-seller_normal_a-001247,2139,IN-North,dev_008
seller_normal_a,order_created,ORD-seller_normal_a-001248,2176,IN-South,dev_009
seller_normal_a,shipment_updated,ORD-seller_normal_a-001249,2213,IN-North,dev_010
seller_normal_a,order_created,ORD-seller_normal_a-001250,2250,IN-South,dev_011
seller_normal_a,shipment_updated,ORD-seller_normal_a-001251,2287,IN-North,dev_012
seller_normal_a,order_created,ORD-seller_normal_a-001252,2324,IN-South,dev_013
seller_normal_a,shipment_updated,ORD-seller_normal_a-001253,2361,IN-North,dev_014
seller_normal_a,order_created,ORD-seller_normal_a-001254,2398,IN-South,dev_015
seller_normal_a,shipment_updated,ORD-seller_normal_a-001255,2435,IN-North,dev_016
seller_normal_a,order_created,ORD-seller_normal_a-001256,2472,IN-South,dev_017
seller_normal_a,shipment_updated,ORD-seller_normal_a-001257,2509,IN-North,dev_018
seller_normal_a,order_created,ORD-seller_normal_a-001258,2546,IN-South,dev_019
seller_normal_a,shipment_updated,ORD-seller_normal_a-001259,2583,IN-North,dev_020
seller_normal_a,order_created,ORD-seller_normal_a-001260,2620,IN-South,dev_021
seller_normal_a,shipment_updated,ORD-seller_normal_a-001261,2657,IN-North,dev_022
seller_normal_a,order_created,ORD-seller_normal_a-001262,2694,IN-South,dev_023
seller_normal_a,shipment_updated,ORD-seller_normal_a-001263,2731,IN-North,dev_024
seller_normal_a,order_created,ORD-seller_normal_a-001264,2768,IN-South,dev_025
seller_normal_a,shipment_updated,ORD-seller_normal_a-001265,2805,IN-North,dev_026
seller_normal_a,order_created,ORD-seller_normal_a-001266,2842,IN-South,dev_027
seller_normal_a,shipment_updated,ORD-seller_normal_a-001267,2879,IN-North,dev_028
seller_normal_a,order_created,ORD-seller_normal_a-001268,2916,IN-South,dev_029
seller_normal_a,shipment_updated,ORD-seller_normal_a-001269,2953,IN-North,dev_030
seller_normal_a,order_created,ORD-seller_normal_a-001270,2990,IN-South,dev_031
seller_normal_a,shipment_updated,ORD-seller_normal_a-001271,3027,IN-North,dev_032
seller_normal_a,order_created,ORD-seller_normal_a-001272,3064,IN-South,dev_033
seller_normal_a,shipment_updated,ORD-seller_normal_a-001273,3101,IN-North,dev_034
seller_normal_a,order_created,ORD-seller_normal_a-001274,3138,IN-South,dev_035
seller_normal_a,shipment_updated,ORD-seller_normal_a-001275,3175,IN-North,dev_036
seller_normal_a,order_created,ORD-seller_normal_a-001276,3212,IN-South,dev_037
seller_normal_a,shipment_updated,ORD-seller_normal_a-001277,3249,IN-North,dev_038
seller_normal_a,order_created,ORD-seller_normal_a-001278,3286,IN-South,dev_039
seller_normal_a,shipment_updated,ORD-seller_normal_a-001279,3323,IN-North,dev_040
seller_normal_a,order_created,ORD-seller_normal_a-001280,3360,IN-South,dev_001
seller_normal_a,shipment_updated,ORD-seller_normal_a-001281,3397,IN-North,dev_002
seller_normal_a,order_created,ORD-seller_normal_a-001282,3434,IN-South,dev_003
seller_normal_a,shipment_updated,ORD-seller_normal_a-001283,3471,IN-North,dev_004
seller_normal_a,order_created,ORD-seller_normal_a-001284,3508,IN-South,dev_005
seller_normal_a,shipment_updated,ORD-seller_normal_a-001285,3545,IN-North,dev_006
seller_normal_a,order_created,ORD-seller_normal_a-001286,3582,IN-South,dev_007
seller_normal_a,shipment_updated,ORD-seller_normal_a-001287,3619,IN-North,dev_008
seller_normal_a,order_created,ORD-seller_normal_a-001288,3656,IN-South,dev_009
seller_normal_a,shipment_updated,ORD-seller_normal_a-001289,3693,IN-North,dev_010
seller_normal_a,order_created,ORD-seller_normal_a-001290,3730,IN-South,dev_011
seller_normal_a,shipment_updated,ORD-seller_normal_a-001291,3767,IN-North,dev_012
seller_normal_a,order_created,ORD-seller_normal_a-001292,3804,IN-South,dev_013
seller_normal_a,shipment_updated,ORD-seller_normal_a-001293,3841,IN-North,dev_014
seller_normal_a,order_created,ORD-seller_normal_a-001294,3878,IN-South,dev_015
seller_normal_a,shipment_updated,ORD-seller_normal_a-001295,3915,IN-North,dev_016
seller_normal_a,order_created,ORD-seller_normal_a-001296,3952,IN-South,dev_017
seller_normal_a,shipment_updated,ORD-seller_normal_a-001297,3989,IN-North,dev_018
seller_normal_a,order_created,ORD-seller_normal_a-001298,4026,IN-South,dev_019
seller_normal_a,shipment_updated,ORD-seller_normal_a-001299,4063,IN-North,dev_020
seller_normal_a,order_created,ORD-seller_normal_a-001300,4100,IN-South,dev_021
seller_normal_a,shipment_updated,ORD-seller_normal_a-001301,4137,IN-North,dev_022
seller_normal_a,order_created,ORD-seller_normal_a-001302,4174,IN-South,dev_023
seller_normal_a,shipment_updated,ORD-seller_normal_a-001303,4211,IN-North,dev_024
seller_normal_a,order_created,ORD-seller_normal_a-001304,4248,IN-South,dev_025
seller_normal_a,shipment_updated,ORD-seller_normal_a-001305,4285,IN-North,dev_026
seller_normal_a,order_created,ORD-seller_normal_a-001306,4322,IN-South,dev_027
seller_normal_a,shipment_updated,ORD-seller_normal_a-001307,4359,IN-North,dev_028
seller_normal_a,order_created,ORD-seller_normal_a-001308,4396,IN-South,dev_029
seller_normal_a,shipment_updated,ORD-seller_normal_a-001309,4433,IN-North,dev_030
seller_normal_a,order_created,ORD-seller_normal_a-001310,4470,IN-South,dev_031
seller_normal_a,shipment_updated,ORD-seller_normal_a-001311,4507,IN-North,dev_032
seller_normal_a,order_created,ORD-seller_normal_a-001312,4544,IN-South,dev_033
seller_normal_a,shipment_updated,ORD-seller_normal_a-001313,4581,IN-North,dev_034
seller_normal_a,order_created,ORD-seller_normal_a-001314,4618,IN-South,dev_035
seller_normal_a,shipment_updated,ORD-seller_normal_a-001315,4655,IN-North,dev_036
seller_normal_a,order_created,ORD-seller_normal_a-001316,4692,IN-South,dev_037
seller_normal_a,shipment_updated,ORD-seller_normal_a-001317,4729,IN-North,dev_038
seller_normal_a,order_created,ORD-seller_normal_a-001318,4766,IN-South,dev_039
seller_normal_a,shipment_updated,ORD-seller_normal_a-001319,4803,IN-North,dev_040
seller_normal_a,order_created,ORD-seller_normal_a-001320,4840,IN-South,dev_001
seller_normal_a,shipment_updated,ORD-seller_normal_a-001321,4877,IN-North,dev_002
seller_normal_a,order_created,ORD-seller_normal_a-001322,4914,IN-South,dev_003
seller_normal_a,shipment_updated,ORD-seller_normal_a-001323,4951,IN-North,dev_004
seller_normal_a,order_created,ORD-seller_normal_a-001324,4988,IN-South,dev_005
seller_normal_a,shipment_updated,ORD-seller_normal_a-001325,125,IN-North,dev_006
seller_normal_a,order_created,ORD-seller_normal_a-001326,162,IN-South,dev_007
seller_normal_a,shipment_updated,ORD-seller_normal_a-001327,199,IN-North,dev_008
seller_normal_a,order_created,ORD-seller_normal_a-001328,236,IN-South,dev_009
seller_normal_a,shipment_updated,ORD-seller_normal_a-001329,273,IN-North,dev_010
seller_normal_a,order_created,ORD-seller_normal_a-001330,310,IN-South,dev_011
seller_normal_a,shipment_updated,ORD-seller_normal_a-001331,347,IN-North,dev_012
seller_normal_a,order_created,ORD-seller_normal_a-001332,384,IN-South,dev_013
seller_normal_a,shipment_updated,ORD-seller_normal_a-001333,421,IN-North,dev_014
seller_normal_a,order_created,ORD-seller_normal_a-001334,458,IN-South,dev_015
seller_normal_a,shipment_updated,ORD-seller_normal_a-001335,495,IN-North,dev_016
seller_normal_a,order_created,ORD-seller_normal_a-001336,532,IN-South,dev_017
seller_normal_a,shipment_updated,ORD-seller_normal_a-001337,569,IN-North,dev_018
seller_normal_a,order_created,ORD-seller_normal_a-001338,606,IN-South,dev_019
seller_normal_a,shipment_updated,ORD-seller_normal_a-001339,643,IN-North,dev_020
seller_normal_a,order_created,ORD-seller_normal_a-001340,680,IN-South,dev_021
seller_normal_a,shipment_updated,ORD-seller_normal_a-001341,717,IN-North,dev_022
seller_normal_a,order_created,ORD-seller_normal_a-001342,754,IN-South,dev_023
seller_normal_a,shipment_updated,ORD-seller_normal_a-001343,791,IN-North,dev_024
seller_normal_a,order_created,ORD-seller_normal_a-001344,828,IN-South,dev_025
seller_normal_a,shipment_updated,ORD-seller_normal_a-001345,865,IN-North,dev_026
seller_normal_a,order_created,ORD-seller_normal_a-001346,902,IN-South,dev_027
seller_normal_a,shipment_updated,ORD-seller_normal_a-001347,939,IN-North,dev_028
seller_normal_a,order_created,ORD-seller_normal_a-001348,976,IN-South,dev_029
seller_normal_a,shipment_updated,ORD-seller_normal_a-001349,1013,IN-North,dev_030
seller_normal_a,order_created,ORD-seller_normal_a-001350,1050,IN-South,dev_031
seller_normal_a,shipment_updated,ORD-seller_normal_a-001351,1087,IN-North,dev_032
seller_normal_a,order_created,ORD-seller_normal_a-001352,1124,IN-South,dev_033
seller_normal_a,shipment_updated,ORD-seller_normal_a-001353,1161,IN-North,dev_034
seller_normal_a,order_created,ORD-seller_normal_a-001354,1198,IN-South,dev_035
seller_normal_a,shipment_updated,ORD-seller_normal_a-001355,1235,IN-North,dev_036
seller_normal_a,order_created,ORD-seller_normal_a-001356,1272,IN-South,dev_037
seller_normal_a,shipment_updated,ORD-seller_normal_a-001357,1309,IN-North,dev_038
seller_normal_a,order_created,ORD-seller_normal_a-001358,1346,IN-South,dev_039
seller_normal_a,shipment_updated,ORD-seller_normal_a-001359,1383,IN-North,dev_040
seller_normal_a,order_created,ORD-seller_normal_a-001360,1420,IN-South,dev_001
seller_normal_a,shipment_updated,ORD-seller_normal_a-001361,1457,IN-North,dev_002
seller_normal_a,order_created,ORD-seller_normal_a-001362,1494,IN-South,dev_003
seller_normal_a,shipment_updated,ORD-seller_normal_a-001363,1531,IN-North,dev_004
seller_normal_a,order_created,ORD-seller_normal_a-001364,1568,IN-South,dev_005
seller_normal_a,shipment_updated,ORD-seller_normal_a-001365,1605,IN-North,dev_006
seller_normal_a,order_created,ORD-seller_normal_a-001366,1642,IN-South,dev_007
seller_normal_a,shipment_updated,ORD-seller_normal_a-001367,1679,IN-North,dev_008
seller_normal_a,order_created,ORD-seller_normal_a-001368,1716,IN-South,dev_009
seller_normal_a,shipment_updated,ORD-seller_normal_a-001369,1753,IN-North,dev_010
seller_normal_a,order_created,ORD-seller_normal_a-001370,1790,IN-South,dev_011
seller_normal_a,shipment_updated,ORD-seller_normal_a-001371,1827,IN-North,dev_012
seller_normal_a,order_created,ORD-seller_normal_a-001372,1864,IN-South,dev_013
seller_normal_a,shipment_updated,ORD-seller_normal_a-001373,1901,IN-North,dev_014
seller_normal_a,order_created,ORD-seller_normal_a-001374,1938,IN-South,dev_015
seller_normal_a,shipment_updated,ORD-seller_normal_a-001375,1975,IN-North,dev_016
seller_normal_a,order_created,ORD-seller_normal_a-001376,2012,IN-South,dev_017
seller_normal_a,shipment_updated,ORD-seller_normal_a-001377,2049,IN-North,dev_018
seller_normal_a,order_created,ORD-seller_normal_a-001378,2086,IN-South,dev_019
seller_normal_a,shipment_updated,ORD-seller_normal_a-001379,2123,IN-North,dev_020
seller_normal_a,order_created,ORD-seller_normal_a-001380,2160,IN-South,dev_021
seller_normal_a,shipment_updated,ORD-seller_normal_a-001381,2197,IN-North,dev_022
seller_normal_a,order_created,ORD-seller_normal_a-001382,2234,IN-South,dev_023
seller_normal_a,shipment_updated,ORD-seller_normal_a-001383,2271,IN-North,dev_024
seller_normal_a,order_created,ORD-seller_normal_a-001384,2308,IN-South,dev_025
seller_normal_a,shipment_updated,ORD-seller_normal_a-001385,2345,IN-North,dev_026
seller_normal_a,order_created,ORD-seller_normal_a-001386,2382,IN-South,dev_027
seller_normal_a,shipment_updated,ORD-seller_normal_a-001387,2419,IN-North,dev_028
seller_normal_a,order_created,ORD-seller_normal_a-001388,2456,IN-South,dev_029
seller_normal_a,shipment_updated,ORD-seller_normal_a-001389,2493,IN-North,dev_030
seller_normal_a,order_created,ORD-seller_normal_a-001390,2530,IN-South,dev_031
seller_normal_a,shipment_updated,ORD-seller_normal_a-001391,2567,IN-North,dev_032
seller_normal_a,order_created,ORD-seller_normal_a-001392,2604,IN-South,dev_033
seller_normal_a,shipment_updated,ORD-seller_normal_a-001393,2641,IN-North,dev_034
seller_normal_a,order_created,ORD-seller_normal_a-001394,2678,IN-South,dev_035
seller_normal_a,shipment_updated,ORD-seller_normal_a-001395,2715,IN-North,dev_036
seller_normal_a,order_created,ORD-seller_normal_a-001396,2752,IN-South,dev_037
seller_normal_a,shipment_updated,ORD-seller_normal_a-001397,2789,IN-North,dev_038
seller_normal_a,order_created,ORD-seller_normal_a-001398,2826,IN-South,dev_039
seller_normal_a,shipment_updated,ORD-seller_normal_a-001399,2863,IN-North,dev_040
seller_normal_a,order_created,ORD-seller_normal_a-001400,2900,IN-South,dev_001
seller_normal_a,shipment_updated,ORD-seller_normal_a-001401,2937,IN-North,dev_002
seller_normal_a,order_created,ORD-seller_normal_a-001402,2974,IN-South,dev_003
seller_normal_a,shipment_updated,ORD-seller_normal_a-001403,3011,IN-North,dev_004
seller_normal_a,order_created,ORD-seller_normal_a-001404,3048,IN-South,dev_005
seller_normal_a,shipment_updated,ORD-seller_normal_a-001405,3085,IN-North,dev_006
seller_normal_a,order_created,ORD-seller_normal_a-001406,3122,IN-South,dev_007
seller_normal_a,shipment_updated,ORD-seller_normal_a-001407,3159,IN-North,dev_008
seller_normal_a,order_created,ORD-seller_normal_a-001408,3196,IN-South,dev_009
seller_normal_a,shipment_updated,ORD-seller_normal_a-001409,3233,IN-North,dev_010
seller_normal_a,order_created,ORD-seller_normal_a-001410,3270,IN-South,dev_011
seller_normal_a,shipment_updated,ORD-seller_normal_a-001411,3307,IN-North,dev_012
seller_normal_a,order_created,ORD-seller_normal_a-001412,3344,IN-South,dev_013
seller_normal_a,shipment_updated,ORD-seller_normal_a-001413,3381,IN-North,dev_014
seller_normal_a,order_created,ORD-seller_normal_a-001414,3418,IN-South,dev_015
seller_normal_a,shipment_updated,ORD-seller_normal_a-001415,3455,IN-North,dev_016
seller_normal_a,order_created,ORD-seller_normal_a-001416,3492,IN-South,dev_017
seller_normal_a,shipment_updated,ORD-seller_normal_a-001417,3529,IN-North,dev_018
seller_normal_a,order_created,ORD-seller_normal_a-001418,3566,IN-South,dev_019
seller_normal_a,shipment_updated,ORD-seller_normal_a-001419,3603,IN-North,dev_020
seller_normal_a,order_created,ORD-seller_normal_a-001420,3640,IN-South,dev_021
seller_normal_a,shipment_updated,ORD-seller_normal_a-001421,3677,IN-North,dev_022
seller_normal_a,order_created,ORD-seller_normal_a-001422,3714,IN-South,dev_023
seller_normal_a,shipment_updated,ORD-seller_normal_a-001423,3751,IN-North,dev_024
seller_normal_a,order_created,ORD-seller_normal_a-001424,3788,IN-South,dev_025
seller_normal_a,shipment_updated,ORD-seller_normal_a-001425,3825,IN-North,dev_026
seller_normal_a,order_created,ORD-seller_normal_a-001426,3862,IN-South,dev_027
seller_normal_a,shipment_updated,ORD-seller_normal_a-001427,3899,IN-North,dev_028
seller_normal_a,order_created,ORD-seller_normal_a-001428,3936,IN-South,dev_029
seller_normal_a,shipment_updated,ORD-seller_normal_a-001429,3973,IN-North,dev_030
seller_normal_a,order_created,ORD-seller_normal_a-001430,4010,IN-South,dev_031
seller_normal_a,shipment_updated,ORD-seller_normal_a-001431,4047,IN-North,dev_032
seller_normal_a,order_created,ORD-seller_normal_a-001432,4084,IN-South,dev_033
seller_normal_a,shipment_updated,ORD-seller_normal_a-001433,4121,IN-North,dev_034
seller_normal_a,order_created,ORD-seller_normal_a-001434,4158,IN-South,dev_035
seller_normal_a,shipment_updated,ORD-seller_normal_a-001435,4195,IN-North,dev_036
seller_normal_a,order_created,ORD-seller_normal_a-001436,4232,IN-South,dev_037
seller_normal_a,shipment_updated,ORD-seller_normal_a-001437,4269,IN-North,dev_038
seller_normal_a,order_created,ORD-seller_normal_a-001438,4306,IN-South,dev_039
seller_normal_a,shipment_updated,ORD-seller_normal_a-001439,4343,IN-North,dev_040
seller_normal_a,order_created,ORD-seller_normal_a-001440,4380,IN-South,dev_001
seller_normal_a,shipment_updated,ORD-seller_normal_a-001441,4417,IN-North,dev_002
seller_normal_a,order_created,ORD-seller_normal_a-001442,4454,IN-South,dev_003
seller_normal_a,shipment_updated,ORD-seller_normal_a-001443,4491,IN-North,dev_004
seller_normal_a,order_created,ORD-seller_normal_a-001444,4528,IN-South,dev_005
seller_normal_a,shipment_updated,ORD-seller_normal_a-001445,4565,IN-North,dev_006
seller_normal_a,order_created,ORD-seller_normal_a-001446,4602,IN-South,dev_007
seller_normal_a,shipment_updated,ORD-seller_normal_a-001447,4639,IN-North,dev_008
seller_normal_a,order_created,ORD-seller_normal_a-001448,4676,IN-South,dev_009
seller_normal_a,shipment_updated,ORD-seller_normal_a-001449,4713,IN-North,dev_010
seller_normal_a,order_created,ORD-seller_normal_a-001450,4750,IN-South,dev_011
seller_normal_a,shipment_updated,ORD-seller_normal_a-001451,4787,IN-North,dev_012
seller_normal_a,order_created,ORD-seller_normal_a-001452,4824,IN-South,dev_013
seller_normal_a,shipment_updated,ORD-seller_normal_a-001453,4861,IN-North,dev_014
seller_normal_a,order_created,ORD-seller_normal_a-001454,4898,IN-South,dev_015
seller_normal_a,shipment_updated,ORD-seller_normal_a-001455,4935,IN-North,dev_016
seller_normal_a,order_created,ORD-seller_normal_a-001456,4972,IN-South,dev_017
seller_normal_a,shipment_updated,ORD-seller_normal_a-001457,109,IN-North,dev_018
seller_normal_a,order_created,ORD-seller_normal_a-001458,146,IN-South,dev_019
seller_normal_a,shipment_updated,ORD-seller_normal_a-001459,183,IN-North,dev_020
seller_normal_a,order_created,ORD-seller_normal_a-001460,220,IN-South,dev_021
seller_normal_a,shipment_updated,ORD-seller_normal_a-001461,257,IN-North,dev_022
seller_normal_a,order_created,ORD-seller_normal_a-001462,294,IN-South,dev_023
seller_normal_a,shipment_updated,ORD-seller_normal_a-001463,331,IN-North,dev_024
seller_normal_a,order_created,ORD-seller_normal_a-001464,368,IN-South,dev_025
seller_normal_a,shipment_updated,ORD-seller_normal_a-001465,405,IN-North,dev_026
seller_normal_a,order_created,ORD-seller_normal_a-001466,442,IN-South,dev_027
seller_normal_a,shipment_updated,ORD-seller_normal_a-001467,479,IN-North,dev_028
seller_normal_a,order_created,ORD-seller_normal_a-001468,516,IN-South,dev_029
seller_normal_a,shipment_updated,ORD-seller_normal_a-001469,553,IN-North,dev_030
seller_normal_a,order_created,ORD-seller_normal_a-001470,590,IN-South,dev_031
seller_normal_a,shipment_updated,ORD-seller_normal_a-001471,627,IN-North,dev_032
seller_normal_a,order_created,ORD-seller_normal_a-001472,664,IN-South,dev_033
seller_normal_a,shipment_updated,ORD-seller_normal_a-001473,701,IN-North,dev_034
seller_normal_a,order_created,ORD-seller_normal_a-001474,738,IN-South,dev_035
seller_normal_a,shipment_updated,ORD-seller_normal_a-001475,775,IN-North,dev_036
seller_normal_a,order_created,ORD-seller_normal_a-001476,812,IN-South,dev_037
seller_normal_a,shipment_updated,ORD-seller_normal_a-001477,849,IN-North,dev_038
seller_normal_a,order_created,ORD-seller_normal_a-001478,886,IN-South,dev_039
seller_normal_a,shipment_updated,ORD-seller_normal_a-001479,923,IN-North,dev_040
seller_normal_a,order_created,ORD-seller_normal_a-001480,960,IN-South,dev_001
seller_normal_a,shipment_updated,ORD-seller_normal_a-001481,997,IN-North,dev_002
seller_normal_a,order_created,ORD-seller_normal_a-001482,1034,IN-South,dev_003
seller_normal_a,shipment_updated,ORD-seller_normal_a-001483,1071,IN-North,dev_004
seller_normal_a,order_created,ORD-seller_normal_a-001484,1108,IN-South,dev_005
seller_normal_a,shipment_updated,ORD-seller_normal_a-001485,1145,IN-North,dev_006
