client_id,event_type,entity_id,amount,region,device_id
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002438,2196,IN-South,fresh_dev_039
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002439,2238,IN-North,fresh_dev_040
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002440,2280,IN-South,fresh_dev_041
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002441,2322,IN-North,fresh_dev_042
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002442,2364,IN-South,fresh_dev_043
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002443,2406,IN-North,fresh_dev_044
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002444,2448,IN-South,fresh_dev_045
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002445,2490,IN-North,fresh_dev_046
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002446,2532,IN-South,fresh_dev_047
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002447,2574,IN-North,fresh_dev_048
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002448,2616,IN-South,fresh_dev_049
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002449,2658,IN-North,fresh_dev_050
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002450,2700,IN-South,fresh_dev_051
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002451,2742,IN-North,fresh_dev_052
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002452,2784,IN-South,fresh_dev_053
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002453,2826,IN-North,fresh_dev_054
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002454,2868,IN-South,fresh_dev_055
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002455,2910,IN-North,fresh_dev_056
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002456,2952,IN-South,fresh_dev_057
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002457,2994,IN-North,fresh_dev_058
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002458,3036,IN-South,fresh_dev_059
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002459,3078,IN-North,fresh_dev_060
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002460,3120,IN-South,fresh_dev_061
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002461,3162,IN-North,fresh_dev_062
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002462,3204,IN-South,fresh_dev_063
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002463,3246,IN-North,fresh_dev_064
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002464,3288,IN-South,fresh_dev_065
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002465,3330,IN-North,fresh_dev_066
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002466,3372,IN-South,fresh_dev_067
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002467,3414,IN-North,fresh_dev_068
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002468,3456,IN-South,fresh_dev_069
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002469,3498,IN-North,fresh_dev_070
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002470,3540,IN-South,fresh_dev_071
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002471,3582,IN-North,fresh_dev_072
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002472,3624,IN-South,fresh_dev_073
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002473,3666,IN-North,fresh_dev_074
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002474,3708,IN-South,fresh_dev_075
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002475,3750,IN-North,fresh_dev_076
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002476,3792,IN-South,fresh_dev_077
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002477,3834,IN-North,fresh_dev_078
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002478,3876,IN-South,fresh_dev_079
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002479,3918,IN-North,fresh_dev_080
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002480,3960,IN-South,fresh_dev_001
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002481,4002,IN-North,fresh_dev_002
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002482,4044,IN-South,fresh_dev_003
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002483,4086,IN-North,fresh_dev_004
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002484,4128,IN-South,fresh_dev_005
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002485,4170,IN-North,fresh_dev_006
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002486,4212,IN-South,fresh_dev_007
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002487,4254,IN-North,fresh_dev_008
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002488,4296,IN-South,fresh_dev_009
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002489,4338,IN-North,fresh_dev_010
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002490,4380,IN-South,fresh_dev_011
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002491,4422,IN-North,fresh_dev_012
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002492,4464,IN-South,fresh_dev_013
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002493,4506,IN-North,fresh_dev_014
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002494,4548,IN-South,fresh_dev_015
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002495,4590,IN-North,fresh_dev_016
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002496,4632,IN-South,fresh_dev_017
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002497,4674,IN-North,fresh_dev_018
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002498,4716,IN-South,fresh_dev_019
fresh_normal_alpha,shipment_updated,FRESH-ORD-fresh_normal_alpha-002499,4758,IN-North,fresh_dev_020
fresh_normal_alpha,order_created,FRESH-ORD-fresh_normal_alpha-002500,4800,IN-South,fresh_dev_021
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000001,2642,IN-North,fresh_dev_002
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000002,2684,IN-South,fresh_dev_003
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000003,2726,IN-North,fresh_dev_004
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000004,2768,IN-South,fresh_dev_005
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000005,2810,IN-North,fresh_dev_006
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000006,2852,IN-South,fresh_dev_007
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000007,2894,IN-North,fresh_dev_008
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000008,2936,IN-South,fresh_dev_009
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000009,2978,IN-North,fresh_dev_010
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000010,3020,IN-South,fresh_dev_011
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000011,3062,IN-North,fresh_dev_012
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000012,3104,IN-South,fresh_dev_013
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000013,3146,IN-North,fresh_dev_014
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000014,3188,IN-South,fresh_dev_015
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000015,3230,IN-North,fresh_dev_016
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000016,3272,IN-South,fresh_dev_017
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000017,3314,IN-North,fresh_dev_018
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000018,3356,IN-South,fresh_dev_019
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000019,3398,IN-North,fresh_dev_020
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000020,3440,IN-South,fresh_dev_021
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000021,3482,IN-North,fresh_dev_022
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000022,3524,IN-South,fresh_dev_023
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000023,3566,IN-North,fresh_dev_024
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000024,3608,IN-South,fresh_dev_025
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000025,3650,IN-North,fresh_dev_026
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000026,3692,IN-South,fresh_dev_027
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000027,3734,IN-North,fresh_dev_028
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000028,3776,IN-South,fresh_dev_029
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000029,3818,IN-North,fresh_dev_030
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000030,3860,IN-South,fresh_dev_031
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000031,3902,IN-North,fresh_dev_032
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000032,3944,IN-South,fresh_dev_033
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000033,3986,IN-North,fresh_dev_034
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000034,4028,IN-South,fresh_dev_035
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000035,4070,IN-North,fresh_dev_036
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000036,4112,IN-South,fresh_dev_037
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000037,4154,IN-North,fresh_dev_038
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000038,4196,IN-South,fresh_dev_039
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000039,4238,IN-North,fresh_dev_040
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000040,4280,IN-South,fresh_dev_041
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000041,4322,IN-North,fresh_dev_042
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000042,4364,IN-South,fresh_dev_043
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000043,4406,IN-North,fresh_dev_044
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000044,4448,IN-South,fresh_dev_045
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000045,4490,IN-North,fresh_dev_046
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000046,4532,IN-South,fresh_dev_047
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000047,4574,IN-North,fresh_dev_048
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000048,4616,IN-South,fresh_dev_049
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000049,4658,IN-North,fresh_dev_050
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000050,4700,IN-South,fresh_dev_051
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000051,4742,IN-North,fresh_dev_052
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000052,4784,IN-South,fresh_dev_053
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000053,4826,IN-North,fresh_dev_054
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000054,4868,IN-South,fresh_dev_055
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000055,4910,IN-North,fresh_dev_056
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000056,4952,IN-South,fresh_dev_057
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000057,4994,IN-North,fresh_dev_058
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000058,5036,IN-South,fresh_dev_059
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000059,5078,IN-North,fresh_dev_060
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000060,5120,IN-South,fresh_dev_061
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000061,5162,IN-North,fresh_dev_062
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000062,5204,IN-South,fresh_dev_063
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000063,5246,IN-North,fresh_dev_064
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000064,5288,IN-South,fresh_dev_065
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000065,5330,IN-North,fresh_dev_066
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000066,5372,IN-South,fresh_dev_067
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000067,5414,IN-North,fresh_dev_068
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000068,5456,IN-South,fresh_dev_069
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000069,5498,IN-North,fresh_dev_070
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000070,5540,IN-South,fresh_dev_071
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000071,5582,IN-North,fresh_dev_072
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000072,5624,IN-South,fresh_dev_073
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000073,5666,IN-North,fresh_dev_074
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000074,5708,IN-South,fresh_dev_075
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000075,5750,IN-North,fresh_dev_076
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000076,5792,IN-South,fresh_dev_077
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000077,5834,IN-North,fresh_dev_078
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000078,5876,IN-South,fresh_dev_079
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000079,5918,IN-North,fresh_dev_080
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000080,5960,IN-South,fresh_dev_001
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000081,102,IN-North,fresh_dev_002
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000082,144,IN-South,fresh_dev_003
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000083,186,IN-North,fresh_dev_004
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000084,228,IN-South,fresh_dev_005
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000085,270,IN-North,fresh_dev_006
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000086,312,IN-South,fresh_dev_007
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000087,354,IN-North,fresh_dev_008
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000088,396,IN-South,fresh_dev_009
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000089,438,IN-North,fresh_dev_010
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000090,480,IN-South,fresh_dev_011
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000091,522,IN-North,fresh_dev_012
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000092,564,IN-South,fresh_dev_013
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000093,606,IN-North,fresh_dev_014
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000094,648,IN-South,fresh_dev_015
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000095,690,IN-North,fresh_dev_016
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000096,732,IN-South,fresh_dev_017
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000097,774,IN-North,fresh_dev_018
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000098,816,IN-South,fresh_dev_019
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000099,858,IN-North,fresh_dev_020
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000100,900,IN-South,fresh_dev_021
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000101,942,IN-North,fresh_dev_022
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000102,984,IN-South,fresh_dev_023
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000103,1026,IN-North,fresh_dev_024
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000104,1068,IN-South,fresh_dev_025
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000105,1110,IN-North,fresh_dev_026
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000106,1152,IN-South,fresh_dev_027
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000107,1194,IN-North,fresh_dev_028
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000108,1236,IN-South,fresh_dev_029
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000109,1278,IN-North,fresh_dev_030
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000110,1320,IN-South,fresh_dev_031
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000111,1362,IN-North,fresh_dev_032
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000112,1404,IN-South,fresh_dev_033
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000113,1446,IN-North,fresh_dev_034
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000114,1488,IN-South,fresh_dev_035
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000115,1530,IN-North,fresh_dev_036
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000116,1572,IN-South,fresh_dev_037
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000117,1614,IN-North,fresh_dev_038
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000118,1656,IN-South,fresh_dev_039
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000119,1698,IN-North,fresh_dev_040
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000120,1740,IN-South,fresh_dev_041
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000121,1782,IN-North,fresh_dev_042
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000122,1824,IN-South,fresh_dev_043
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000123,1866,IN-North,fresh_dev_044
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000124,1908,IN-South,fresh_dev_045
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000125,1950,IN-North,fresh_dev_046
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000126,1992,IN-South,fresh_dev_047
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000127,2034,IN-North,fresh_dev_048
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000128,2076,IN-South,fresh_dev_049
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000129,2118,IN-North,fresh_dev_050
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000130,2160,IN-South,fresh_dev_051
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000131,2202,IN-North,fresh_dev_052
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000132,2244,IN-South,fresh_dev_053
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000133,2286,IN-North,fresh_dev_054
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000134,2328,IN-South,fresh_dev_055
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000135,2370,IN-North,fresh_dev_056
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000136,2412,IN-South,fresh_dev_057
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000137,2454,IN-North,fresh_dev_058
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000138,2496,IN-South,fresh_dev_059
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000139,2538,IN-North,fresh_dev_060
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000140,2580,IN-South,fresh_dev_061
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000141,2622,IN-North,fresh_dev_062
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000142,2664,IN-South,fresh_dev_063
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000143,2706,IN-North,fresh_dev_064
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000144,2748,IN-South,fresh_dev_065
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000145,2790,IN-North,fresh_dev_066
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000146,2832,IN-South,fresh_dev_067
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000147,2874,IN-North,fresh_dev_068
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000148,2916,IN-South,fresh_dev_069
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000149,2958,IN-North,fresh_dev_070
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000150,3000,IN-South,fresh_dev_071
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000151,3042,IN-North,fresh_dev_072
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000152,3084,IN-South,fresh_dev_073
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000153,3126,IN-North,fresh_dev_074
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000154,3168,IN-South,fresh_dev_075
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000155,3210,IN-North,fresh_dev_076
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000156,3252,IN-South,fresh_dev_077
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000157,3294,IN-North,fresh_dev_078
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000158,3336,IN-South,fresh_dev_079
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000159,3378,IN-North,fresh_dev_080
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000160,3420,IN-South,fresh_dev_001
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000161,3462,IN-North,fresh_dev_002
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000162,3504,IN-South,fresh_dev_003
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000163,3546,IN-North,fresh_dev_004
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000164,3588,IN-South,fresh_dev_005
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000165,3630,IN-North,fresh_dev_006
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000166,3672,IN-South,fresh_dev_007
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000167,3714,IN-North,fresh_dev_008
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000168,3756,IN-South,fresh_dev_009
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000169,3798,IN-North,fresh_dev_010
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000170,3840,IN-South,fresh_dev_011
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000171,3882,IN-North,fresh_dev_012
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000172,3924,IN-South,fresh_dev_013
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000173,3966,IN-North,fresh_dev_014
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000174,4008,IN-South,fresh_dev_015
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000175,4050,IN-North,fresh_dev_016
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000176,4092,IN-South,fresh_dev_017
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000177,4134,IN-North,fresh_dev_018
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000178,4176,IN-South,fresh_dev_019
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000179,4218,IN-North,fresh_dev_020
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000180,4260,IN-South,fresh_dev_021
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000181,4302,IN-North,fresh_dev_022
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000182,4344,IN-South,fresh_dev_023
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000183,4386,IN-North,fresh_dev_024
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000184,4428,IN-South,fresh_dev_025
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000185,4470,IN-North,fresh_dev_026
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000186,4512,IN-South,fresh_dev_027
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000187,4554,IN-North,fresh_dev_028
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000188,4596,IN-South,fresh_dev_029
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000189,4638,IN-North,fresh_dev_030
fresh_normal_beta,order_created,FRESH-ORD-fresh_normal_beta-000190,4680,IN-South,fresh_dev_031
fresh_normal_beta,shipment_updated,FRESH-ORD-fresh_normal_beta-000191,4722,IN-North,fresh_dev_032
